Source,Filename,Bedreiging,Categorie,Citaat,Topic,TopicName
knmi,52,De negatieve fase van de NAO veroorzaakt koudere winters in Europa.,Ecologisch,"the consequence of harsh winters over large parts of Europe, such as occurred in 2009/2010.",8,Noord-Atlantische Oscillatie
knmi,52,Verandering in de sterkte van de NAO beïnvloedt de frequentie van stormen in de Noordzee.,Ecologisch,the storm-track extends north-eastward with more storms over the North Sea and northern Europe.,8,Noord-Atlantische Oscillatie
knmi,52,De variabiliteit van de NAO heeft invloed op de zeespiegeldruk in de Noord-Atlantische Oceaan.,Ecologisch,the NAO pattern explains between 40 and 60 % of the total variance in sea-level pressure (SLP) over the North Atlantic Ocean.,8,Noord-Atlantische Oscillatie
knmi,52,Verandering in de zeewatertemperatuur beïnvloedt de lucht-zeewater interactie.,Ecologisch,"The North Atlantic sea-surface temperature (SST) responds to changes in large-scale atmospheric flow, particularly the NAO.",8,Noord-Atlantische Oscillatie
knmi,52,Veranderingen in de Noord-Atlantische Oscillatie (NAO) beïnvloeden atmosferische en milieuprocessen.,Ecologisch,The NAO affects a whole spectrum of atmospheric and environmental processes.,8,Noord-Atlantische Oscillatie
knmi,52,Onzekerheden in klimaatmodellen beïnvloeden de nauwkeurigheid van weersvoorspellingen.,Technologisch & digitaal,many climate models are unable to simulate the amplitude of changes in the observed NAO trend since the 1960s.,1,Onzekerheid
knmi,52,De onderwaardering van verticale koppeling tussen troposfeer en stratosfeer in modellen.,Technologisch & digitaal,the apparent underestimation of vertical coupling between troposphere and stratosphere in most models make it difficult to determine the extent to which the underestimation of trends is due to model deficiencies.,30,Weerdata
knmi,52,Verlies van zee-ijs in de Arctische regio beïnvloedt de variabiliteit van de NAO.,Ecologisch,"how far these drivers of NAO variability are related to changes in the Arctic, such as the decrease in sea ice.",8,Noord-Atlantische Oscillatie
knmi,52,Veranderingen in de atmosferische circulatie beïnvloeden het klimaat in Europa.,Ecologisch,Changes in atmospheric circulation over Europe detected by objective and subjective methods.,8,Noord-Atlantische Oscillatie
knmi,52,Extreme weersomstandigheden veroorzaken schade aan infrastructuur en ecosystemen.,Ecologisch,Extreme wind storms over Europe in present and future climate: a cluster analysis approach.,15,Hittegolven
knmi,52,Variabiliteit van de Noord-Atlantische Oscillatie beïnvloedt regionale temperaturen en neerslag.,Ecologisch,"Decadal trends in the North Atlantic Oscillation, regional temperatures and precipitation.",8,Noord-Atlantische Oscillatie
knmi,52,Verhoogde multidecadal variabiliteit van de Noord-Atlantische Oscillatie.,Ecologisch,Increased multidecadal variability of the North Atlantic Oscillation since 1781.,8,Noord-Atlantische Oscillatie
knmi,52,Onzekerheid in klimaatvoorspellingen door variabiliteit in atmosferische circulatie.,Technologisch & digitaal,How well do state-of-the-art atmosphere-ocean general circulation models reproduce atmospheric teleconnection patterns?,1,Onzekerheid
knmi,52,Verlies van historische klimaatdata door gebrek aan betrouwbare reconstructiemethoden.,Technologisch & digitaal,"The importance of ship log data: reconstructing North Atlantic, European and Mediterranean sea level pressure fields back to 1750.",23,Gegevenskwaliteit
knmi,52,Veranderingen in de Noord-Atlantische Oscillatie beïnvloeden het klimaat in Europa.,Ecologisch,European climate extremes and the North Atlantic Oscillation.,8,Noord-Atlantische Oscillatie
knmi,52,Variabiliteit in de atmosferische circulatie heeft invloed op de neerslag in het Iberisch schiereiland.,Ecologisch,The atmospheric circulation and sea surface temperature in the North Atlantic area in winter: their interaction and relevance for Iberian precipitation.,8,Noord-Atlantische Oscillatie
knmi,52,De interactie tussen de stratosfeer en troposfeer beïnvloedt het klimaat.,Ecologisch,Climate change and stratosphere-troposphere interaction.,8,Noord-Atlantische Oscillatie
knmi,52,De activiteit van de Noord-Atlantische Oscillatie vertoont interdecadale variabiliteit.,Ecologisch,Year-to-year and interdecadal variability in the activity of intraseasonal fluctuations in the Northern Hemisphere wintertime circulation.,8,Noord-Atlantische Oscillatie
knmi,52,De invloed van tropische oorsprong op klimaatverandering in het noordelijk halfrond.,Ecologisch,Tropical origins for recent and future Northern Hemisphere climate change.,8,Noord-Atlantische Oscillatie
knmi,52,De variabiliteit van de Noord-Atlantische stormsporen heeft invloed op het klimaat van Noord-Europa.,Ecologisch,North Atlantic storm-track variability and its association to the North Atlantic Oscillation and climate variability of Northern Europe.,8,Noord-Atlantische Oscillatie
knmi,52,De persistentie van de positieve Noord-Atlantische Oscillatie beïnvloedt historische klimaatsomstandigheden.,Ecologisch,Persistent positive North Atlantic Oscillation mode dominated the medieval climate anomaly.,8,Noord-Atlantische Oscillatie
knmi,52,Interne klimaatvariabiliteit door chaotische processen binnen het klimaatsysteem.,Ecologisch,Internal climate variability depicts natural variations due to chaotic processes within the climate system.,1,Onzekerheid
knmi,52,Externe forcering door natuurlijke factoren zoals zonnevariabiliteit en vulkaanuitbarstingen.,Ecologisch,"External forcing involves factors outside the climate system and comprises natural forcing factors (e.g. solar variability, orbital variations or volcanic eruptions).",1,Onzekerheid
knmi,52,Externe forcering door antropogene factoren zoals de uitstoot van broeikasgassen.,Ecologisch,External forcing involves factors outside the climate system and comprises anthropogenic forcing factors (e.g. emissions of greenhouse gases to the atmosphere).,25,Luchtvervuiling
knmi,52,Onzekerheid over toekomstige klimaatveranderingen door interne variabiliteit en onbekende externe forceringen.,Ecologisch,"Future climate change in the near term (at the scale of several decades) cannot be predicted, due to internal climate variability and unknown external forcings.",1,Onzekerheid
knmi,52,Moeilijkheden met gekoppelde modellen door onduidelijke initiële toestanden van de oceaan en atmosfeer.,Ecologisch,Major difficulties with coupled models arise because the initial states of the ocean and atmosphere are not known precisely.,1,Onzekerheid
knmi,52,De kwaliteit van regionale klimaatmodellen kan beïnvloed worden door de behandeling van grensdata.,Ecologisch,the treatment of lateral and lower boundary data in regional models can affect model quality.,1,Onzekerheid
knmi,52,De coarseness van globale klimaatmodellen leidt tot aanzienlijke biases op regionaal niveau.,Ecologisch,due to the coarse resolution of GCMs these data sets suffer from considerable biases at the regional scale.,1,Onzekerheid
knmi,52,De noodzaak voor complexe en computationeel dure modellen voor het onderzoeken van klimaatverandering.,Ecologisch,Such an approach is usually complex and computationally expensive.,1,Onzekerheid
knmi,52,De afhankelijkheid van nauwkeurige initiële condities voor regionale model simulaties.,Ecologisch,consistent initial conditions are needed.,33,Meteorologische Afhankelijkheid
knmi,52,De impact van lucht-zeewarmtefluxen op atmosferische omstandigheden varieert per periode.,Ecologisch,the impact of air-sea heat fluxes on atmospheric conditions is not the same for different periods.,8,Noord-Atlantische Oscillatie
knmi,52,De noodzaak voor biascorrectie bij het gebruik van globale klimaatmodellen voor regionale simulaties.,Ecologisch,either a bias correction method... or a regional atmosphere model and a hydrological model should therefore be used to force the ocean model.,1,Onzekerheid
knmi,52,Onzekerheid in de toekomstige afvoer van rivieren.,Ecologisch,the uncertainties in runoff in scenario simulations for the end of the 21st century are considerable due to biases in precipitation from the regional atmosphere models,1,Onzekerheid
knmi,52,Onzekerheid in de toekomstige nutriëntenlasten.,Ecologisch,"Future projections of nutrient loads are perhaps even more uncertain than projections of future river flows, due to unknown future land use and socioeconomic scenarios",1,Onzekerheid
knmi,52,Menselijke invloed op het klimaat door emissies.,Geopolitiek & militair,Humans affect climate through emission of substances to the atmosphere and by altering characteristics of the land surface,25,Luchtvervuiling
knmi,52,Onvoorspelbaarheid van natuurlijke externe invloeden op het klimaat.,Ecologisch,Future natural external forcings such as volcanic eruptions and solar variability are not predictable,1,Onzekerheid
knmi,52,Interne klimaatvariabiliteit die leidt tot onvoorspelbare klimaatveranderingen.,Ecologisch,Internal variability arises from natural processes within the climate system and can lead to stochastic variations in climate parameters at time scales from seconds to centuries,1,Onzekerheid
knmi,52,Modelonzekerheden door incomplete kennis van klimaatprocessen.,Technologisch & digitaal,Modelling uncertainties arise from an incomplete understanding of processes within the climate system and from the inability to represent all processes and characteristics of the climate system accurately within climate models,1,Onzekerheid
knmi,52,Onbetrouwbare klimaatmodellen door biascorrectie.,Ecologisch,The overall disadvantage of all bias correction methods is that the simulated changes are affected by the bias correction and are sensitive to the chosen method.,1,Onzekerheid
knmi,52,Onvoldoende resolutie van regionale klimaatmodellen.,Ecologisch,the resolution might not be high enough to resolve all the relevant processes with an impact on ocean climate.,30,Weerdata
knmi,52,Onzekerheden in klimaatprojecties door multi-model ensemble aanpak.,Ecologisch,to estimate uncertainties in projections of future climate the multi-model ensemble approach has also been introduced,1,Onzekerheid
knmi,52,Veranderingen in het hydrologische systeem van kustwateren.,Ecologisch,"Changes in the hydrological system of coastal waters have been investigated within the German Federal Ministry of Transport, Building and Urban Development (BMVBS) research program KLIWAS task 2.",27,Rivierafvoer
knmi,52,Klimaatverandering beïnvloedt de ecosystemen in de Noordzee.,Ecologisch,Climate change impact on riverine nutrient load and land-based remedial measures of the Baltic Sea Action Plan.,2,Temperatuurverandering
knmi,52,Veranderingen in de zeewaterkwaliteit door klimaatverandering.,Ecologisch,Heterogeneity of impacts of high CO2 on the North Western European Shelf.,2,Temperatuurverandering
knmi,52,Veranderingen in de waterwegen door klimaatverandering.,Ecologisch,Auswirkungen des Klimawandels auf Wasserstraßen und Schifffahrt.,27,Rivierafvoer
knmi,52,Verhoogde frequentie van schadelijke algengroei door klimaatverandering.,Ecologisch,Possible effects on dinoflagellate harmful algal blooms.,6,Biodiversiteitsverlies
knmi,52,Verlies van vispopulaties door veranderingen in het milieu.,Ecologisch,Influence of environmental variability on potential growth and survival of larval sprat.,5,Visbestanden
knmi,52,Veranderingen in de zeewater temperatuur door klimaatverandering.,Ecologisch,Surface heat budget over the North Sea in climate change simulations.,2,Temperatuurverandering
knmi,52,Veranderingen in de hydrographie van de noordwest Europese continentale shelf door klimaatverandering.,Ecologisch,The potential impacts of climate change on the hydrography of the northwest European Continental shelf.,27,Rivierafvoer
knmi,52,Hypoxie in de Baltische Zee door toekomstige klimaatscenario's.,Ecologisch,Hypoxia in future climates: A model ensemble study for the Baltic Sea.,2,Temperatuurverandering
